,Gene,Mean Diff,Initial p-val,Adjusted p-values,Reject?
TMEM220,TMEM220,0.23420584175115167,0.29938321955339686,0.5967758591895503,False
HYLS1,HYLS1,0.13630736758799245,0.437308880876912,0.7030763053832555,False
THAP9,THAP9,0.25055956952736835,0.12862688772917072,0.4171441103604616,False
WDR53,WDR53,0.2594541677577915,0.01946795740305193,0.1947352497904899,False
GRAPL,GRAPL,0.44042532275704005,0.04692718614532413,0.28008867264698123,False
MMP24-AS1,MMP24-AS1,-0.36717087607310006,0.05662632008500587,0.2996454616918246,False
THNSL1,THNSL1,0.23951023848357522,0.2797583684860271,0.5809429171826405,False
SLC16A5,SLC16A5,-0.39486288204033215,0.10033330024135903,0.3764023308661353,False
TBC1D3L,TBC1D3L,0.7071712530053915,0.2551854465203286,0.5590866902874791,False
RP4-576H24.4,RP4-576H24.4,-0.201564375242981,0.7202720288783091,0.8759367295990521,False
PACRGL,PACRGL,0.2244681475790138,0.20119106039259482,0.5025226842893353,False
SDHAF1,SDHAF1,0.04640181810957955,0.8083322937571629,0.9206627860598579,False
SLC5A10,SLC5A10,0.12849204137135928,0.36281812729777885,0.6481189325392567,False
STK36,STK36,0.14091611673443083,0.5464586979362862,0.7745176586712137,False
PER2,PER2,0.15366022862120587,0.46466088812822204,0.7215756547475853,False
ZSCAN9,ZSCAN9,0.0034690620238002623,0.9775305252981947,0.9914196599607537,False
YEATS4,YEATS4,0.4128165149602552,0.02406014422432024,0.20934363858483243,False
RTEL1-TNFRSF6B,RTEL1-TNFRSF6B,-0.20016865563800224,0.3671504835923989,0.6516522268785773,False
MITF,MITF,-0.05468098100539365,0.8520285828071228,0.9398019467460463,False
UBQLN4,UBQLN4,0.18457447354285605,0.30481807289817786,0.6015129988707792,False
TST,TST,-0.5673752290088458,0.01725794100756687,0.18236412385941508,False
GDPD5,GDPD5,-0.07903124605988765,0.8114758638276565,0.9217049615097703,False
USP35,USP35,-0.14426236190910302,0.3374053588563234,0.6277458487343911,False
MYO1C,MYO1C,0.06906042345604746,0.6860682028703432,0.8580901506369568,False
OCRL,OCRL,0.16409473999101465,0.3023519651055415,0.600014696883069,False
CCDC159,CCDC159,-0.0977333549948014,0.5887408165337842,0.8031275855289908,False
DCTPP1,DCTPP1,0.3326544037277088,0.17995955262781738,0.4797410919646971,False
YIPF2,YIPF2,-0.13548337439086922,0.4247909596813857,0.6934629242431778,False
UNC5A,UNC5A,-0.5128776146971497,0.09215825349674335,0.3624753532220141,False
ZNF85,ZNF85,0.28324714108458693,0.12103362004290961,0.4085285611589478,False
PODXL,PODXL,-0.17564337501491423,0.3710117673094816,0.6525474632070662,False
ZCWPW1,ZCWPW1,0.06853015570630205,0.5946050893624569,0.8062012149735445,False
NDUFAF4,NDUFAF4,0.21040120600041945,0.2090466108944573,0.5107797559143699,False
LOXHD1,LOXHD1,-0.6209824053496256,0.07452676582150278,0.33462103284768024,False
DNAAF5,DNAAF5,0.34431395043666413,0.01168085420527919,0.15475656966665977,False
TFPT,TFPT,0.27377333946105864,0.29829009096536685,0.5962960420079242,False
GEMIN7,GEMIN7,0.025424031826226212,0.8690099890186855,0.9481326834870766,False
FRRS1,FRRS1,0.24907045798864402,0.16323094713918385,0.46003616090608457,False
ZNF576,ZNF576,-0.11974103985514972,0.41857285591752014,0.6894952868355634,False
FBP1,FBP1,0.0811494053078583,0.7895920050491452,0.9107605704057029,False
ACACB,ACACB,-0.008532202413633172,0.9552860475633452,0.9843979028099626,False
STK11IP,STK11IP,-0.25108373501979386,0.1221165198784123,0.4102803457160954,False
ARV1,ARV1,0.32749099231060796,0.021387452955815844,0.2030279360190334,False
ZNF580,ZNF580,-0.10056149958462512,0.7429247264550956,0.8873658684909866,False
AGPAT1,AGPAT1,0.030545983797729548,0.9107357356253036,0.96715619760266,False
CD200,CD200,0.207067964309676,0.34741470174259104,0.635091021844078,False
LACTB2,LACTB2,0.11834747005094215,0.5574385272132745,0.781172569777775,False
KIFC2,KIFC2,-0.2809564913315654,0.35633383047783074,0.6426625787562527,False
PPARD,PPARD,0.05928229890269421,0.8121549058251695,0.9217049615097703,False
ETFRF1,ETFRF1,-0.005990630302751043,0.971259966778182,0.9894077943254727,False
TAF4,TAF4,0.3708658468252466,0.2450569846800542,0.5488544162748792,False
TPRKB,TPRKB,0.11119602421033292,0.5618516263135553,0.7839772759186352,False
NFIA,NFIA,-0.21283565369963142,0.44540533087135525,0.7103873137001263,False
CLIC2,CLIC2,-0.16725276600976713,0.5523420023705357,0.7781312712702476,False
CDCA4,CDCA4,0.5097317247816626,0.027430746570601693,0.2253886689770034,False
PLXDC1,PLXDC1,0.50150138253818,0.05325515582185621,0.29165258352752466,False
TTYH2,TTYH2,-0.011210764558793329,0.9604031358580254,0.9861451314403328,False
ZMYND19,ZMYND19,0.3867376696227396,0.06454343035737824,0.3150821336885928,False
DDX51,DDX51,0.03621860468208382,0.8123157316555406,0.9217049615097703,False
ZNF232,ZNF232,0.18785352031660096,0.17339688384344154,0.47146097700361933,False
ANKEF1,ANKEF1,0.29677391174015,0.16107880696943544,0.4571814772870668,False
SARM1,SARM1,-0.26057045472195384,0.3175156777852808,0.6119841869105909,False
CHCHD4,CHCHD4,0.1639194133001105,0.15869618952594966,0.45403796916374073,False
DEXI,DEXI,-0.04387981628213922,0.7867682378488283,0.909633695402016,False
PCSK6,PCSK6,-0.6714299375897461,0.01929483299689027,0.19414088968042684,False
EMD,EMD,0.22183666164436744,0.28314096610077855,0.5844693604268113,False
ZKSCAN2,ZKSCAN2,0.29722172477020337,0.09429546744103415,0.36632445015134074,False
PPP1R35,PPP1R35,-0.21088306163446902,0.20579481979757663,0.5075819133693209,False
C8orf44,C8orf44,0.19044863683319235,0.25168912737071447,0.5554537355341093,False
F8A1,F8A1,0.023051274112599884,0.943376599355601,0.9806027184050639,False
SNPH,SNPH,0.022178826890691283,0.9029244683313057,0.9637256073848429,False
ALKBH6,ALKBH6,-0.0681257315011976,0.523114508327223,0.7605068011030709,False
CAMP,CAMP,-0.24251643154132907,0.2659572468423377,0.5686567247519267,False
TRAF3IP2,TRAF3IP2,0.11274185052015184,0.4938009310937327,0.7409587160228948,False
RP9,RP9,0.23359887828616266,0.06044036770925521,0.3063771876199106,False
UAP1L1,UAP1L1,-0.2278325002842685,0.14561054795953493,0.4375405153892898,False
ZNF287,ZNF287,0.07082725132648093,0.7138278275945997,0.8733139454997828,False
LGALS2,LGALS2,0.05431433850523959,0.8901602291423656,0.9584865350837191,False
KCNQ5,KCNQ5,0.6479382204224855,0.0025389966301113532,0.08299592411139697,False
CAMKK1,CAMKK1,-0.24024292822838333,0.17540295287519336,0.47338044869326235,False
FKRP,FKRP,-0.012066107274815607,0.9376673177162651,0.9783488469742001,False
STARD8,STARD8,0.1750476379499588,0.46640610375288394,0.7228950142805038,False
ABHD6,ABHD6,-0.010783545954012652,0.9534594496859572,0.9839020524102505,False
SEPT5,SEPT5,-0.8691353038641836,0.00044169248284860657,0.03458715837709275,True
MSRA,MSRA,0.022579903692598435,0.9103239918044806,0.9670100499464085,False
ERBB2,ERBB2,0.03287795506309976,0.9333912562217129,0.9771374263268553,False
SLITRK4,SLITRK4,0.15477557494217464,0.3813765260670027,0.6595984651427492,False
DCLRE1B,DCLRE1B,0.2299728525174558,0.049055714113238696,0.28357946081931584,False
MIPEP,MIPEP,0.36311248218153835,0.03522011907910563,0.2512498801704367,False
GIPC1,GIPC1,0.4193987218321418,0.058616703132125775,0.3020948261126698,False
DNAJC27,DNAJC27,0.19132263492750212,0.040995133931043315,0.2658602845107772,False
LRP2BP,LRP2BP,0.20958112061751422,0.3140959868273855,0.6093090328257955,False
ZNF738,ZNF738,0.1785006830084619,0.2558436250005005,0.5597512838053069,False
PIGW,PIGW,0.37031469705354425,0.022431831676840153,0.20683410350183104,False
SRM,SRM,0.340810299806126,0.2582408799640771,0.5617167399384454,False
RTN1,RTN1,-0.4114942449028227,0.204898547931748,0.5061812953474815,False
FAM156B,FAM156B,1.3423243374806297,0.0671967179879642,0.32020670383637984,False
EFCAB2,EFCAB2,-0.26542143183473854,0.3300137455102493,0.6209134358327141,False
SUMO4,SUMO4,0.010654402476390601,0.954819314541757,0.9841366146842974,False
TRIAP1,TRIAP1,0.17382271526293636,0.1302153932358214,0.4185506499241195,False
DGUOK,DGUOK,-0.07833009782587652,0.6635236001951446,0.8437170548773208,False
CLEC10A,CLEC10A,-0.504228045101005,0.016672162509036224,0.18028822518608123,False
ADGRA3,ADGRA3,0.5809005581935835,0.022659730417894267,0.20700251180247733,False
TFB2M,TFB2M,0.2064981111815669,0.22930503817284364,0.5336211500438341,False
HMBS,HMBS,-0.011734100279621629,0.9675726589906744,0.9881973827904561,False
B4GALNT2,B4GALNT2,-0.10544574048463673,0.5805437087960386,0.7981715325467548,False
SUPT3H,SUPT3H,0.2992429308584619,0.11534523692949993,0.39760761205691286,False
KCNS1,KCNS1,-0.6206995054102755,0.0063081683254681605,0.11614809704059922,False
RP11-1212A22.4,RP11-1212A22.4,-0.03798282641726658,0.8701636450467829,0.9485979720516071,False
C8orf82,C8orf82,-0.24833908808647465,0.1820288641196507,0.48089778964328667,False
ADCY9,ADCY9,-0.16901058965292037,0.49689327897677293,0.7427209652853672,False
HECW2,HECW2,-0.12391046528913208,0.7449520012781696,0.8884725334634955,False
DOLPP1,DOLPP1,0.3793053159801296,0.028120327602535064,0.2283797194530963,False
RMI2,RMI2,0.6323321814743785,0.14834637714507637,0.4407130621130483,False
ASAP2,ASAP2,-0.3909496685503697,0.12847690514625565,0.4168547203771369,False
TMEM104,TMEM104,0.06227235776711737,0.7792445417177746,0.9062905140396724,False
RNF214,RNF214,0.23055682406612377,0.2419820225736221,0.5460472763446793,False
MAP9,MAP9,0.3736042210517141,0.1409586831428507,0.4317219679561974,False
HOMER3,HOMER3,-0.21083681955547462,0.37523447347987116,0.6551306705864041,False
TMEM9,TMEM9,-0.016708951934308658,0.9356007611151577,0.9778146201575049,False
SPON1,SPON1,0.15150153110081988,0.4225228816927089,0.6915508653254709,False
COL6A3,COL6A3,0.38623986897147233,0.3202960496089632,0.6137447860750275,False
NRG1,NRG1,-0.20251140026934067,0.7276959529497784,0.8791243119854792,False
GREB1L,GREB1L,-0.003074611079981082,0.9892445192997746,0.9963439650897643,False
PSMG1,PSMG1,0.3563295524137011,0.01402337316558642,0.16683362202550828,False
RTEL1,RTEL1,0.18977824951959832,0.19891654197350128,0.4997517289856787,False
TPGS1,TPGS1,-0.33169285300682816,0.21307139076227344,0.5155079786185232,False
ACOT2,ACOT2,0.2725146479003939,0.19192142640503784,0.4916757690506565,False
KCNN4,KCNN4,-0.24386605481554469,0.08543840409755771,0.35109761539058904,False
CDK1,CDK1,1.2257839770494172,0.0011016901028241411,0.0512418200638027,False
ZNF684,ZNF684,0.0322840421825461,0.9234694974826351,0.9722048196132527,False
MCOLN1,MCOLN1,-0.2040272579268816,0.42881862670768445,0.6978692785158369,False
ST6GALNAC3,ST6GALNAC3,0.07096523968864688,0.7644875735570916,0.8998057329595696,False
NOG,NOG,0.010267627472284602,0.9711925865708017,0.9894077943254727,False
D2HGDH,D2HGDH,-0.034169891925131424,0.886342399745,0.9565476596486843,False
SF3B4,SF3B4,-0.009649677798758916,0.9660480520926487,0.987985685644077,False
SPRYD3,SPRYD3,-0.09868044620584726,0.6691763374399842,0.8472088934311961,False
SERF1B,SERF1B,0.1882024784409282,0.6768175920573434,0.8514103883805968,False
NTMT1,NTMT1,0.13532799013433916,0.4469401441587325,0.7108051863443275,False
HIVEP3,HIVEP3,0.3425720274028201,0.27778292363695345,0.5798174413242332,False
CCNE2,CCNE2,0.46581068227652267,0.009687016445498613,0.14297320623043602,False
DNAL1,DNAL1,0.29138478581638694,0.09371405794219459,0.36553362138253753,False
MANBAL,MANBAL,-0.08748108409154298,0.4652103753200161,0.7220015483261246,False
IRAK1BP1,IRAK1BP1,0.24085923683308152,0.26372909419071644,0.5668392841751715,False
C11orf49,C11orf49,-0.08019625672872266,0.5079979537782604,0.7502143507726905,False
ZNF530,ZNF530,0.2680259081580161,0.24244230477773598,0.5466151920998675,False
ZSCAN22,ZSCAN22,0.10636130265725896,0.4847023883066991,0.7338020719235598,False
SNX21,SNX21,-0.24319715663120078,0.09137377655577042,0.3621552613369543,False
SCUBE3,SCUBE3,-0.16212854835283963,0.4787333886896248,0.7293673652053503,False
FBXO48,FBXO48,0.24162451097257787,0.03993061150615105,0.2626168273889294,False
TRAPPC6A,TRAPPC6A,0.021880546824757374,0.9119987751000705,0.9676039582532903,False
MAP1A,MAP1A,-0.16355609545404448,0.6516891011870756,0.8374720337821061,False
CACFD1,CACFD1,-0.07567650423519723,0.6062372579514557,0.8117612731791357,False
B9D2,B9D2,-0.5377981996058594,0.0002444988930339319,0.02912723043430637,True
COA6,COA6,0.14251018808509386,0.42789425977932793,0.696972130994177,False
ZNF444,ZNF444,-0.04858122134193721,0.7944713463096011,0.9135007167335365,False
SGK494,SGK494,0.08071763036795332,0.8224965541329857,0.9265053604169368,False
HMMR,HMMR,0.9997547889403045,0.000640391946555721,0.0407250466376314,True
TCEA2,TCEA2,-0.2847966405285547,0.052017725345397885,0.2899619932652775,False
CENPBD1,CENPBD1,0.09044790247125079,0.6046332011510718,0.811443135998949,False
GRIP1,GRIP1,0.20942232595833588,0.42884409681407765,0.6978692785158369,False
SFXN2,SFXN2,0.2061549195257868,0.1874580328383827,0.48708394411011047,False
SPECC1L-ADORA2A,SPECC1L-ADORA2A,-0.9802446837022192,0.6858474610308527,0.8580299183435045,False
VEGFA,VEGFA,-0.3552833710533747,0.12184993832604807,0.40993326568549965,False
AC018755.18,AC018755.18,0.7563163846355572,0.35073361088050603,0.6380457314440274,False
CDKN2AIPNL,CDKN2AIPNL,0.1942466960521756,0.35253238307505397,0.6393228993443729,False
CEP89,CEP89,0.04907202989564752,0.7665998505463354,0.900877167855605,False
KIFC3,KIFC3,-0.5298805683250869,0.0003465299996459206,0.03295292776270775,True
EIF5A2,EIF5A2,0.21334226667165623,0.3166290886602131,0.6114619375405296,False
ADCY4,ADCY4,-0.31269675055576585,0.2858065009662921,0.5862888290947973,False
PAPLN,PAPLN,-0.3862769948672984,0.10044876338426476,0.37656622872136125,False
BCL3,BCL3,-0.5871933765281341,0.13422823806577336,0.4227940253599279,False
GALNT14,GALNT14,-0.595464231986977,0.32321959111098086,0.6160664411122513,False
PSD3,PSD3,0.4903230256089053,0.08047589967619896,0.3424305009336398,False
EBPL,EBPL,0.030229289954732508,0.7981155593777615,0.9155599174101728,False
MED12L,MED12L,-0.1941037995271877,0.38460850396015944,0.6622007596810223,False
PIWIL4,PIWIL4,0.11823706606885054,0.5222789364802609,0.7598825402783386,False
PDRG1,PDRG1,0.04705945227189545,0.7156710840298569,0.8740798719587859,False
C1orf186,C1orf186,0.2761395927780619,0.0938725032179994,0.3657646402771882,False
ANKRD6,ANKRD6,0.17551796213979642,0.11006406854697331,0.38990623607811986,False
SLC25A4,SLC25A4,0.19708899088847076,0.40436500184666246,0.6791782534363897,False
DTX1,DTX1,0.10885779126904893,0.5038623541698096,0.7474531500268331,False
EIF1AY,EIF1AY,-5.112470036102227,0.01612176631383247,0.1780691515063622,False
C11orf24,C11orf24,0.267003507127221,0.13312330609807016,0.4221404807757782,False
LAPTM4B,LAPTM4B,-0.2620201554433059,0.13849182874328833,0.4289240729053496,False
PLCB3,PLCB3,-0.15076751720719983,0.36851272139077174,0.6518550211654363,False
PTDSS2,PTDSS2,0.030961956481622366,0.8382709017921022,0.9336563605248411,False
GMNN,GMNN,0.5586678661465676,0.0012675947961958184,0.054511771297060335,False
LIN9,LIN9,0.28054421700228005,0.06776342572844295,0.3212125459471809,False
TMEM254,TMEM254,0.32125131318591116,0.09165337436716507,0.3622147256868324,False
CLHC1,CLHC1,-0.09132252794381657,0.7665296103966085,0.900877167855605,False
RMDN2,RMDN2,-0.08565123422717136,0.6669525604388149,0.8460267428293622,False
ARAP3,ARAP3,-0.6755965512216626,0.0493825419834104,0.28470934781973917,False
SPNS1,SPNS1,-0.03552868872255388,0.8753131016829417,0.9510989107580258,False
PARPBP,PARPBP,0.3852062980188862,0.047981747786263976,0.2819918730031931,False
LACC1,LACC1,0.12408435128332584,0.6548942635836087,0.8394277159498972,False
RP11-574K11.31,RP11-574K11.31,0.37225726100801637,0.4340854078399008,0.7008450571320044,False
FAM179A,FAM179A,0.41093152550456935,0.24327359742526788,0.5473945946101465,False
DTX2,DTX2,-0.09625912916046886,0.7193878682138717,0.875497204960352,False
SSH3,SSH3,-0.3650316495390591,0.08328806842871131,0.3469399372856164,False
HIST1H4A,HIST1H4A,0.7979167073939202,0.12186129748028864,0.40993326568549965,False
TUBA8,TUBA8,-0.22816312557565155,0.48432762285470143,0.7334463481908475,False
NCDN,NCDN,-0.00018530535934146997,0.9992800016380179,0.9999954440995302,False
TMEM216,TMEM216,0.16525463287488762,0.4006654491677305,0.6764573705739334,False
PTPDC1,PTPDC1,0.36736163179548953,0.07789488106017117,0.3396945123801413,False
SLC13A4,SLC13A4,0.040861990193448605,0.9071820715686416,0.9659118698092092,False
RGAG4,RGAG4,-0.2103388851170287,0.590543478106351,0.8041899554288927,False
CD1C,CD1C,-0.21851866050756996,0.36969419092941613,0.6524051707740268,False
CHERP,CHERP,0.18291427244436775,0.4736079716777627,0.726326322353209,False
PWP2,PWP2,-0.26660258307227735,0.6771007123170376,0.85144988103386,False
NAV1,NAV1,0.18330058166951702,0.5299844663672866,0.7641854351985135,False
TUT1,TUT1,0.0265127898518287,0.8113519296699541,0.9217049615097703,False
APOBEC3D,APOBEC3D,0.18102598521446822,0.47696698366682244,0.7283830552674464,False
CDA,CDA,-0.34568220430378815,0.28083573609015455,0.5822583242035154,False
GLDC,GLDC,0.18840731377203568,0.7399908657589822,0.8864961412213971,False
CISD3,CISD3,0.13260211735992655,0.4453443915635805,0.7103873137001263,False
ANKS6,ANKS6,0.30998577038113595,0.04916865221447024,0.28378804603214314,False
NUDT13,NUDT13,0.10860609714437786,0.3491845266443817,0.6366625956697649,False
SDHAF3,SDHAF3,0.03700222017931054,0.8008412221446694,0.9171825959358235,False
PVR,PVR,-0.24996398594651836,0.12989808566978428,0.4184681007791867,False
WNT4,WNT4,-0.28030665293103496,0.272308866240633,0.5754958576964677,False
SIRT3,SIRT3,0.01705944092208611,0.8518184443332559,0.9397677359256497,False
CRYL1,CRYL1,0.050806308770052766,0.8355174715312796,0.9320150310441669,False
MTFMT,MTFMT,-0.06700981466355316,0.6058673907983683,0.8117612731791357,False
BCL9,BCL9,0.45628765711627395,0.09756219410540086,0.3715862441916411,False
PPL,PPL,-0.6010782340896448,0.07565365906619542,0.33708443506649194,False
CCDC17,CCDC17,-0.40135562122786084,0.0880760098540431,0.35586506407334395,False
RUSC1,RUSC1,-0.0994607115670334,0.5236054864861148,0.7605068011030709,False
CCDC28B,CCDC28B,0.24545123369031785,0.1365341361959598,0.4267657703616939,False
TMEM251,TMEM251,-0.08626328224668,0.6465446940991795,0.8358006006138586,False
COX14,COX14,-0.12309518789721352,0.2605757410940689,0.5635393088195882,False
TGIF2-C20orf24,TGIF2-C20orf24,0.6849828378940721,0.19802865440127337,0.49916224000050574,False
TMEM189-UBE2V1,TMEM189-UBE2V1,0.767951191550285,0.2715373605274387,0.5750308794273232,False
NUBPL,NUBPL,0.31387539848812906,0.12827115097076458,0.41675202770903824,False
SERPINF1,SERPINF1,0.41416856146330616,0.0693710654568754,0.32398741749840554,False
PMM1,PMM1,0.15562899174003064,0.17165475911130745,0.46981019546497127,False
HNRNPA1L2,HNRNPA1L2,0.22813397030319038,0.22029172896032878,0.5223952300203616,False
PLIN4,PLIN4,-0.8394094152560179,0.055017236049042004,0.29559439726707515,False
SLC51A,SLC51A,-0.34758149473912425,0.1030842793620337,0.38073331339169997,False
TRPT1,TRPT1,-0.039428133401703036,0.7231439160995841,0.8773357453518351,False
AMACR,AMACR,-0.2723442104631175,0.2091528355370621,0.5107797559143699,False
KLF16,KLF16,-0.21998581252953286,0.21158706703772712,0.5136934508160275,False
ADAMTS10,ADAMTS10,0.12360540849307355,0.6481934649481467,0.8362423012692327,False
TTC7B,TTC7B,-0.2529827237269693,0.3538449933636084,0.6401078426988717,False
TTC22,TTC22,0.3129818525161703,0.17181722783404385,0.46981019546497127,False
KIAA1324L,KIAA1324L,0.21330506812228123,0.5065667154415336,0.7492854107320517,False
FAM173A,FAM173A,-0.20906198497369388,0.3527143767665022,0.6393883761876111,False
TRMT10A,TRMT10A,0.24003000000822539,0.12681307808094852,0.4158822888362268,False
SLC46A2,SLC46A2,-0.5463512098558425,0.04294907392217126,0.26981802418959067,False
CAMKMT,CAMKMT,0.16929062903640713,0.43088965340029095,0.6986667010739426,False
FBRSL1,FBRSL1,-0.12212094517857253,0.7064890703410757,0.8682583526691154,False
ATP6V1E2,ATP6V1E2,0.3115626106569671,0.022419813816036964,0.20683410350183104,False
IL12RB2,IL12RB2,0.5979980210641749,0.11994351889006688,0.4070688442110124,False
